date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:45	264413/264413	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:02:43%20GMT	http://dienthoai3.ninhbinhweb.info/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/index.html	(from )
16:02:47	121/121	---M-Z	200	added ('OK')	text/plain	date:Sat,%2026%20Jun%202021%2009:02:43%20GMT	http://dienthoai3.ninhbinhweb.info/robots.txt		(from )
16:02:48	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2026%20Jun%202021%2009:02:48%20GMT	http://dienthoai3.ninhbinhweb.info/xmlrpc.php	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/xmlrpc.php	(from http://dienthoai3.ninhbinhweb.info/)
16:02:49	59015/59015	---M-Z	200	added ('OK')	text/css	etag:%22e687-6078dfcd-8c7890ddac2f09ec;gz%22	http://dienthoai3.ninhbinhweb.info/wp-includes/css/dashicons.min.css?ver=5.5.5	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-includes/css/dashicons.min24b2.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:49	815/815	---M-Z	200	added ('OK')	text/css	etag:%2232f-5f6b6da5-f11a585eb340e0dc;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/plugins/menu-icons/css/extra.min.css?ver=0.12.5	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/plugins/menu-icons/css/extra.min0c72.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:49	53907/53907	---M-Z	200	added ('OK')	text/css	etag:%22d293-5fabd11c-59bae6cfec4e9161;gz%22	http://dienthoai3.ninhbinhweb.info/wp-includes/css/dist/block-library/style.min.css?ver=5.5.5	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-includes/css/dist/block-library/style.min24b2.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:49	2967/2967	---M-Z	200	added ('OK')	text/css	etag:%22b97-5fc9f50d-46479aa545513174;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-style.css?ver=3.6.0	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-styleaf6c.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:50	4876/4876	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f1e2312a0a3ec92eb598a93f6c85d74%22	http://dienthoai3.ninhbinhweb.info/comments/feed/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/comments/feed/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:02:53	38046/38046	---M-Z	200	added ('OK')	application/rss+xml	etag:%2290589fabefa283e4a776b91e9ca145e7%22	http://dienthoai3.ninhbinhweb.info/feed/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/feed/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:02:53	164668/164668	---M-Z	200	added ('OK')	text/css	etag:%222833c-5fc9f50d-ea2b026575e72fbd;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css?ver=3.6.0	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/styleaf6c.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:53	1920/1920	---M-Z	200	added ('OK')	text/css	etag:%22780-5fabce40-641c48a147d8d649;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/plugins/contact-form-7/includes/css/stylesde54.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:53	10704/10704	---M-Z	200	added ('OK')	text/css	etag:%2229d0-5d655cf8-2a56934ece6a0675;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/plugins/devvn-quick-buy/css/devvn-quick-buy.css?ver=2.0.0	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/plugins/devvn-quick-buy/css/devvn-quick-buy001e.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:53	328/328	---M-Z	200	added ('OK')	text/css	etag:%22148-5fabd248-9aa8aed1b2808bbd;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/fl-iconsae34.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:54	145963/145963	---M-Z	200	added ('OK')	text/css	etag:%2223a2b-5fabd248-8d552f456236f1cd;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.12.3	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/flatsome0fca.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:55	22290/22290	---M-Z	200	added ('OK')	text/css	etag:%225712-5fabd248-203ace46dd1b2297;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/flatsome-shop.css?ver=3.12.3	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/flatsome-shop0fca.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:55	27027/27027	---M-Z	200	added ('OK')	text/css	etag:%226993-5d655cf0-b92daafa34690f1c;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/o-du/style.css?ver=3.0	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/o-du/style6aec.css	(from http://dienthoai3.ninhbinhweb.info/)
16:02:55	96873/96873	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217a69-5fabd11e-cceb5ee36f3f9380;gz%22	http://dienthoai3.ninhbinhweb.info/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-includes/js/jquery/jquery4a5f.js	(from http://dienthoai3.ninhbinhweb.info/)
16:02:57	162124/162124	---MCZ	200	added ('OK')	application/json	date:Sat,%2026%20Jun%202021%2009:02:57%20GMT	http://dienthoai3.ninhbinhweb.info/wp-json/wp/v2/pages/4	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-json/wp/v2/pages/4.json	(from http://dienthoai3.ninhbinhweb.info/)
16:02:57	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-5fabd11d-e1711bede83f4856;gz%22	http://dienthoai3.ninhbinhweb.info/wp-includes/wlwmanifest.xml	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-includes/wlwmanifest.xml	(from http://dienthoai3.ninhbinhweb.info/)
16:02:58	2413/2413	---M-Z	200	added ('OK')	application/json	date:Sat,%2026%20Jun%202021%2009:02:58%20GMT	http://dienthoai3.ninhbinhweb.info/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdienthoai3.ninhbinhweb.info%2F	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-json/oembed/1.0/embed1585.json	(from http://dienthoai3.ninhbinhweb.info/)
16:02:59	2531/2531	---M-Z	200	added ('OK')	text/xml	date:Sat,%2026%20Jun%202021%2009:02:59%20GMT	http://dienthoai3.ninhbinhweb.info/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdienthoai3.ninhbinhweb.info%2F&format=xml	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-json/oembed/1.0/embed8088	(from http://dienthoai3.ninhbinhweb.info/)
16:03:00	947/947	---M--	200	added ('OK')	image/png	etag:%223b3-5d655cbf-c12858969655b7e4;;;%22	http://dienthoai3.ninhbinhweb.info/wp-content/uploads/2019/08/check@2x.png	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/uploads/2019/08/check@2x.png	(from http://dienthoai3.ninhbinhweb.info/)
16:03:00	4683/4683	---M--	200	added ('OK')	image/png	etag:%22124b-5d655cc1-8b8d1a6008a37df1;;;%22	http://dienthoai3.ninhbinhweb.info/wp-content/uploads/2019/06/logo-giuseart-2.png	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/uploads/2019/06/logo-giuseart-2.png	(from http://dienthoai3.ninhbinhweb.info/)
16:03:00	946035/946035	---MCZ	200	added ('OK')	application/json	date:Sat,%2026%20Jun%202021%2009:02:57%20GMT	http://dienthoai3.ninhbinhweb.info/wp-json/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-json/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:03:01	97226/97226	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Jun%202021%2009:03:00%20GMT	http://dienthoai3.ninhbinhweb.info/wp-content/uploads/2017/12/ic-cellphone.svg	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/uploads/2017/12/ic-cellphone.14.delayed	(from http://dienthoai3.ninhbinhweb.info/)
16:03:02	97206/97206	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Jun%202021%2009:03:02%20GMT	http://dienthoai3.ninhbinhweb.info/wp-content/uploads/2017/08/banner1.jpg	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/uploads/2017/08/banner1.jpg	(from http://dienthoai3.ninhbinhweb.info/)
16:03:03	276/276	---M--	200	added ('OK')	image/png	etag:%22114-5d655cd8-ad8d13440d49e70c;;;%22	http://dienthoai3.ninhbinhweb.info/wp-content/uploads/2018/03/p217.png	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/uploads/2018/03/p217.png	(from http://dienthoai3.ninhbinhweb.info/)
